id,source,start_time,latitude,longitude,venue_escaped
30673630,timeoutworld,2016-03-23 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
30795407,timeoutworld,2016-04-15 20:00:00,40.771954971256,-73.983330816015,David H Koch Theater at Lincoln Center
31351297,timeoutworld,2016-03-10 12:30:00,40.77092854,-73.98465297,Fordham University at Lincoln Center
30599371,timeoutworld,2016-02-26 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
30998722,timeoutworld,2016-03-05 20:30:00,40.7563196012,-73.9725392471,Metropolitan Opera House At Lincoln Center
30609320,timeoutworld,2016-03-17 18:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
30609321,timeoutworld,2016-03-10 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
30609319,timeoutworld,2016-03-24 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
30609322,timeoutworld,2016-03-08 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
30609323,timeoutworld,2016-03-03 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
30742744,timeoutworld,2016-03-10 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31180333,timeoutworld,2016-03-01 18:15:00,40.77092854,-73.98465297,Fordham University at Lincoln Center
30404718,timeoutworld,2016-02-25 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
30404717,timeoutworld,2016-03-05 11:00:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
30561308,timeoutworld,2016-03-22 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31500712,timeoutworld,2016-04-21 18:00:00,40.773955683607,-73.98498622542401,Bruno Walter Auditorium at Lincoln Center
30609318,timeoutworld,2016-03-29 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31010311,timeoutworld,2016-04-03 16:00:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
30782286,timeoutworld,2016-04-14 19:00:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
30404716,timeoutworld,2016-03-31 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
30404715,timeoutworld,2016-04-02 11:00:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31062124,timeoutworld,2016-04-21 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31062127,timeoutworld,2016-04-14 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
32122542,timeoutworld,2016-05-24 19:00:00,40.7739179,-73.9839118,Film Society Lincoln Center
32029461,timeoutworld,2016-05-05 00:15:00,40.771251023636,-73.985285887628,Fordham University Lincoln Center Campus
31270233,timeoutworld,2016-05-26 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31646106,timeoutworld,2016-04-28 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31664522,timeoutworld,2016-04-25 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31270237,timeoutworld,2016-04-30 22:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31270234,timeoutworld,2016-05-16 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31270235,timeoutworld,2016-05-12 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31270238,timeoutworld,2016-04-27 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31664512,timeoutworld,2016-05-25 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31664513,timeoutworld,2016-05-24 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31664514,timeoutworld,2016-05-19 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31664515,timeoutworld,2016-05-14 11:00:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31664518,timeoutworld,2016-05-09 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31664519,timeoutworld,2016-05-02 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
32203099,timeoutworld,2016-05-24 19:00:00,40.768123865203,-73.982083315379,Jazz at Lincoln Center
31941371,timeoutworld,2016-04-27 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31816084,timeoutworld,2016-05-01 14:00:00,40.773557711631,-73.983516194839,Film Society of Lincoln Center
31422916,timeoutworld,2016-05-14 11:00:00,40.772461411179,-73.983125562622,Lincoln Center
31951042,timeoutworld,2016-05-13 20:00:00,40.771954971256,-73.983330816015,David H Koch Theater at Lincoln Center
31829749,timeoutworld,2016-05-26 16:00:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31710893,timeoutworld,2016-04-26 17:30:00,40.771251023636,-73.985285887628,Fordham University Lincoln Center Campus
31062123,timeoutworld,2016-04-28 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
30404713,timeoutworld,2016-05-07 11:00:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
31664517,timeoutworld,2016-05-10 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
32556838,timeoutworld,2016-08-04 19:00:00,40.772492299999996,-73.9828903,Lincoln Center
32149274,timeoutworld,2016-07-23 20:00:00,40.772108638092,-73.983207576867,David H Koch Theater at Lincoln Center
30404714,timeoutworld,2016-05-05 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
E0-001-095908782-3,eventful,2016-08-28 15:00:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-094269095-7,eventful,2016-07-08 20:40:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-094703621-5@2016082011,eventful,2016-08-20 11:30:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
E0-001-094269069-2,eventful,2016-07-06 20:30:00,40.7726351,-73.98414179999999,Lincoln Center for the Performing Arts
